Completion_Time_mean,Completion_Time_lower90,Completion_Time_upper90,Downtime_mean,Downtime_lower90,Downtime_upper90,Energy_Used_mean,Energy_Used_lower90,Energy_Used_upper90,Machine_Wear_mean,Machine_Wear_lower90,Machine_Wear_upper90,Predictive_Failure_Score_mean,Predictive_Failure_Score_lower90,Predictive_Failure_Score_upper90,Error_mean,Error_lower90,Error_upper90,Maintenance_Required_p_cal,Maintenance_Required_p_lower,Maintenance_Required_p_upper,Maintenance_Required_label,Optimization_Success_p_cal,Optimization_Success_p_lower,Optimization_Success_p_upper,Optimization_Success_label,baseline,ctx_Process_Variable,ctx_Machine_Load,ctx_Queue_Length,ctx_Deadline,ctx_Temperature,ctx_Vibration_Level,ctx_Sensor_Status,lever_PID_Output,lever_Fuzzy_Tuned_Kp,lever_Fuzzy_Tuned_Ki,lever_Fuzzy_Tuned_Kd,lever_Resource_Allocated,lever_Priority_Level,feasible,constraint_violation,completion_violation,maintenance_violation,success_violation,failure_violation,pareto,score,recommended
80.27269,28.302612,132.24277,5.06049,-1.5805469,11.701527,20.161507,11.867797,28.455215,51.417526,6.501133,96.33392,0.50443226,0.049473267,0.9521678,7.0961027,6.5037637,7.6884418,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,46.7962561586518,1.6656657276868332,0.28926664687750325,0.4666317188025291,145.68629012646545,2,0,0.37024016530664117,0.19137628228814751,0.0,0.17886388301849365,0.0,0,1272.370646517019,0
81.4035,29.433426,133.37358,5.1661024,-1.4749346,11.807139,20.094318,11.800609,28.388027,50.881058,5.9646645,95.797455,0.51087403,0.050699454,0.9533281,7.188067,6.595728,7.780406,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,52.96697342783932,1.8918446125284465,0.6551983672486522,0.33236222868264564,157.45251343735632,3,0,0.38042767520423404,0.20156379218574041,0.0,0.17886388301849365,0.0,0,1303.997961809506,0
80.70424,28.734161,132.67432,5.0621815,-1.5788555,11.703218,19.999128,11.705419,28.29284,51.417526,6.501133,96.33392,0.50437427,0.04946236,0.95215726,7.066133,6.473794,7.658472,0.21979865,0.20071635,0.24015006,1,0.25757575,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,40.06219506201135,1.5329154244427117,0.22001397751067428,0.49407862232391686,190.28309929287906,3,0,0.4803211498367894,0.19526411176801803,0.0,0.28505703806877136,0.0,0,1602.8827622258984,0
81.4932,29.523125,133.46329,5.0388103,-1.6022267,11.679848,20.081842,11.788133,28.375553,51.364086,6.447693,96.28048,0.5215654,0.052800044,0.9551964,7.072824,6.480485,7.665163,0.18539326,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,58.58999373490657,0.7493264346607532,0.3408063377743572,0.29235275822828927,108.09376200427789,1,0,0.381235841158274,0.2023719581397804,0.0,0.17886388301849365,0.0,0,1306.5015603400566,0
83.99491,32.024834,135.965,5.0621815,-1.5788555,11.703218,20.008825,11.715116,28.302536,50.881058,5.9646645,95.797455,0.50028664,0.048699245,0.9514069,7.1241975,6.5318584,7.7165365,0.18169014,0.16698825,0.19679566,1,0.37313432,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,60.87742544804456,0.8773594528241397,0.843610213586263,0.368658040724322,198.6613897727662,1,0,0.4037737599364272,0.22490987691793357,0.0,0.17886388301849365,0.0,0,1376.540219054029,0
81.138115,29.168037,133.10818,5.0621815,-1.5788555,11.703218,20.085531,11.7918215,28.379242,50.881058,5.9646645,95.797455,0.50425446,0.049439833,0.95213544,6.6489973,6.0566583,7.2413363,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,60.77396900498519,1.752561723199559,0.39541225645664113,0.07983123890616695,183.48356262216507,2,0,0.48422987423501573,0.19917283616624437,0.0,0.28505703806877136,0.0,0,1615.1291849065474,0
82.604324,30.634247,134.5744,5.0621815,-1.5788555,11.703218,20.105001,11.811292,28.398712,50.881058,5.9646645,95.797455,0.4722216,0.04374942,0.94594,7.2007227,6.6083837,7.7930617,0.18169014,0.16698825,0.19679566,1,0.32258064,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,55.85534301689513,0.8274616281323641,0.5373885358649847,0.33404009896096953,178.8451637328064,1,0,0.3912458817164103,0.21238199869791666,0.0,0.17886388301849365,0.0,0,1337.656699180603,0
82.62817,30.658089,134.59824,5.0388103,-1.6022267,11.679848,20.186079,11.892369,28.47979,50.935345,6.0189514,95.85174,0.53447646,0.05545202,0.9573621,7.2174716,6.6251326,7.8098106,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,41.954568961956674,0.6275230334452786,0.9370106856649486,0.39274767498811275,94.3354536722296,2,0,0.39146060449583037,0.21259672147733671,0.0,0.17886388301849365,0.0,0,1338.4172014207452,0
81.61258,29.642502,133.58266,5.0271463,-1.6138906,11.668183,20.16574,11.872029,28.45945,50.935345,6.0189514,95.85174,0.5039031,0.049373813,0.9520713,7.120483,6.528144,7.712822,0.18539326,0.16698825,0.19679566,1,0.25757575,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,56.0485503697183,1.5495097998144107,0.3072618462960718,0.3988716755312865,85.67457825317884,1,0,0.48850439717103766,0.20344735910226633,0.0,0.28505703806877136,0.0,0,1628.5073694506207,0
82.07821,30.108131,134.04828,5.1351533,-1.5058837,11.77619,20.342623,12.048913,28.636333,50.881058,5.9646645,95.797455,0.5120783,0.050931912,0.95354205,6.991934,6.399595,7.584273,0.18169014,0.16698825,0.19679566,1,0.19805194,0.14302686,0.1763598,0,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,39.58755200497136,1.1098942173217137,0.4505684452065205,0.3951602464989926,161.74804710629164,2,0,0.564615292860581,0.20764215142877251,0.0,0.35697314143180847,0.0,0,1857.4840329096123,0
81.18913,29.219055,133.15921,5.0621815,-1.5788555,11.703218,20.00675,11.71304,28.30046,50.881058,5.9646645,95.797455,0.53456855,0.055471413,0.9573772,7.226453,6.634114,7.818792,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,39.53228315245978,1.8663507013961733,0.6418166555474333,0.1549521450138795,197.51672118907035,3,0,0.3784964073885668,0.1996325243700732,0.0,0.17886388301849365,0.0,0,1297.9062703815666,0
80.6359,28.665825,132.60599,4.9992557,-1.6417813,11.640293,20.096004,11.802295,28.389713,51.417526,6.501133,96.33392,0.47057623,0.043474015,0.94560134,6.9254866,6.3331475,7.5178256,0.18169014,0.16698825,0.19679566,1,0.37313432,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,46.29653556399793,1.4720024944085872,0.7731316182940707,0.48583499227771887,160.4759423069554,2,0,0.3735124194944227,0.19464853647592906,0.0,0.17886388301849365,0.0,0,1282.4785606635583,0
81.993095,30.023018,133.96317,5.0388103,-1.6022267,11.679848,19.990942,11.697232,28.284653,51.364086,6.447693,96.28048,0.47693983,0.044547908,0.94689953,7.2268457,6.6345067,7.819185,0.21979865,0.20071635,0.24015006,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,49.999268698455495,0.6536828147430228,0.9021827237332873,0.49457338451557026,111.13919437994515,1,0,0.3857392459302335,0.20687536291173986,0.0,0.17886388301849365,0.0,0,1320.4124553171362,0
80.656136,28.686058,132.62622,5.0388103,-1.6022267,11.679848,20.412796,12.119086,28.706505,51.005997,6.0896034,95.92239,0.5158984,0.05167622,0.9542148,7.1166,6.524261,7.708939,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,56.321022060682495,1.9070104617749761,0.9143717773773303,0.08839413323284206,94.8292542023733,2,0,0.47988785521404165,0.19483081714527026,0.0,0.28505703806877136,0.0,0,1601.950505978352,0
80.57027,28.60019,132.54034,5.0621815,-1.5788555,11.703218,19.840305,11.546596,28.134014,51.417526,6.501133,96.33392,0.47960424,0.045004606,0.9474339,7.231946,6.639607,7.824285,0.18539326,0.16698825,0.19679566,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,54.366548121849945,0.8994527282253759,0.7919194834501341,0.4686299541097511,175.7810922392879,1,0,0.37292103831832474,0.19405715529983109,0.0,0.17886388301849365,0.0,0,1280.3849072118064,0
81.46017,29.49009,133.43024,5.0621815,-1.5788555,11.703218,19.78069,11.4869795,28.074398,50.881058,5.9646645,95.797455,0.5013425,0.048895273,0.95160174,7.1333623,6.5410233,7.7257013,0.18169014,0.16698825,0.19679566,1,0.32258064,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,49.040329371426864,1.0144240934897564,0.30830416198529687,0.1828526807396827,178.72819607252686,3,0,0.3809380885717031,0.20207420555320946,0.0,0.17886388301849365,0.0,0,1305.270502315985,0
82.16399,30.193909,134.13406,5.0388103,-1.6022267,11.679848,19.908157,11.614448,28.201866,51.364086,6.447693,96.28048,0.5383974,0.05628369,0.95800114,7.16681,6.574471,7.759149,0.21979865,0.20071635,0.24015006,1,0.32258064,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,45.175088401202295,1.1095054867332603,0.12879575316443068,0.35945888382392277,105.72937196143995,1,0,0.38727887149329654,0.20841498847480291,0.0,0.17886388301849365,0.0,0,1325.1305454872747,0
82.6362,30.666122,134.60628,5.16907,-1.4719672,11.810106,20.211151,11.917441,28.50486,51.34503,6.4286385,96.26143,0.5308126,0.054686155,0.95675725,6.9517593,6.3594203,7.5440984,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,61.407719867673094,0.5963914405332753,0.44540683430906103,0.20434645982314373,86.54508331566629,3,0,0.4977262044275129,0.21266916635874156,0.0,0.28505703806877136,0.0,0,1657.2465079201233,0
79.9787,28.008621,131.94878,5.0388103,-1.6022267,11.679848,20.15982,11.866111,28.45353,51.417526,6.501133,96.33392,0.5121904,0.050953604,0.9535619,7.0359507,6.4436116,7.6282897,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,48.59785356786642,1.2472792553843282,0.23176141024189734,0.4824585859232269,137.0629414327688,3,0,0.3675915969384683,0.18872771391997467,0.0,0.17886388301849365,0.0,0,1264.1306583204787,0
82.186195,30.216118,134.15628,5.1661024,-1.4749346,11.807139,19.952694,11.658984,28.246403,50.881058,5.9646645,95.797455,0.4702109,0.043413073,0.9455259,7.1018777,6.5095387,7.6942167,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,49.16337730330231,0.7017724600758599,0.733484048585976,0.09983763322727074,160.2469714987676,1,0,0.38747902281649477,0.20861513979800111,0.0,0.17886388301849365,0.0,0,1325.7852775921692,0
81.90056,29.930481,133.87064,5.0621815,-1.5788555,11.703218,19.912178,11.618468,28.205887,50.881058,5.9646645,95.797455,0.5095545,0.05044591,0.9530926,7.0650306,6.4726915,7.6573696,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,42.707028980702184,1.1076197498376308,0.6900387305770274,0.2748572891493432,176.63250240950106,3,0,0.38490564866108934,0.20604176564259571,0.0,0.17886388301849365,0.0,0,1317.7465613854897,0
82.579185,30.609108,134.54926,5.0621815,-1.5788555,11.703218,20.013908,11.720199,28.307617,50.881058,5.9646645,95.797455,0.5073536,0.05002576,0.9526973,7.134446,6.542107,7.726785,0.18169014,0.16698825,0.19679566,1,0.32258064,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,56.86851616506446,1.0341532684552641,0.1456971417162021,0.24407138088341346,190.4474234067717,1,0,0.3910193368121311,0.2121554537936374,0.0,0.17886388301849365,0.0,0,1336.867580272056,0
82.15169,30.18161,134.12177,5.0621815,-1.5788555,11.703218,20.10426,11.81055,28.397968,50.881058,5.9646645,95.797455,0.4838513,0.045741417,0.9482747,7.1215744,6.5292354,7.7139134,0.21979865,0.20071635,0.24015006,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,54.5995908302877,1.6511865970846835,0.8447993698389473,0.19900745120654564,163.94433419752022,2,0,0.3871680734393833,0.20830419042088963,0.0,0.17886388301849365,0.0,0,1324.9722284191364,0
81.84586,29.875786,133.81595,5.0388103,-1.6022267,11.679848,20.18027,11.8865595,28.47398,50.935345,6.0189514,95.85174,0.5649034,0.06225572,0.9621085,7.070195,6.477856,7.662534,0.21979865,0.20071635,0.24015006,1,0.25757575,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,43.98917044875011,1.6955209774342026,0.3263081697058232,0.34013456352103943,97.53537864210344,3,0,0.49060612353118693,0.20554908546241554,0.0,0.28505703806877136,0.0,0,1635.0704075226915,0
82.359535,30.389458,134.32962,5.0621815,-1.5788555,11.703218,20.173214,11.879504,28.466923,50.881058,5.9646645,95.797455,0.5620102,0.061572585,0.9616774,7.2051353,6.6127963,7.7974744,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,40.88423978426414,0.7457618222378859,0.4881430892289156,0.11289063682589254,173.51967245805946,2,0,0.4952337980807364,0.21017676001196509,0.0,0.28505703806877136,0.0,0,1649.4596147360025,0
83.1108,31.140724,135.08087,5.0621815,-1.5788555,11.703218,20.008825,11.715116,28.302536,50.881058,5.9646645,95.797455,0.49969977,0.048590604,0.95129824,7.141339,6.549,7.733678,0.17619048,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,54.30381448907014,1.0573088474310328,0.6960391892324534,0.371551835657605,213.60439913149378,2,0,0.3958086720458022,0.21694478902730857,0.0,0.17886388301849365,0.0,0,1351.7607219670272,0
80.05646,28.08638,132.02654,5.0621815,-1.5788555,11.703218,19.72746,11.433751,28.021172,51.417526,6.501133,96.33392,0.49730626,0.048149902,0.95085275,7.0297103,6.4373713,7.6220493,0.21979865,0.20071635,0.24015006,1,0.25757575,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,53.72073734368132,1.0672513805529389,0.48566614498060323,0.4881290145460732,203.1587966478149,1,0,0.47448528161993975,0.18942824355116836,0.0,0.28505703806877136,0.0,0,1584.454404215555,0
82.831406,30.861328,134.80148,5.0621815,-1.5788555,11.703218,19.964275,11.670566,28.257984,50.881058,5.9646645,95.797455,0.50792825,0.050135132,0.9528008,7.150687,6.558348,7.7430263,0.18539326,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,45.16685114546196,0.7428348319758854,0.49613475934548423,0.41037543922059605,198.65109357812656,1,0,0.4994848142336081,0.21442777616483671,0.0,0.28505703806877136,0.0,0,1662.466710826835,0
81.926605,29.956528,133.89668,5.0388103,-1.6022267,11.679848,20.14371,11.849999,28.43742,50.881058,5.9646645,95.797455,0.52633107,0.053763814,0.956007,6.73628,6.143941,7.328619,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,60.369794498471286,1.6886260677258633,0.16479830533275566,0.43487113458649396,122.95950656457401,3,0,0.38514030409288835,0.2062764210743947,0.0,0.17886388301849365,0.0,0,1318.7110219130643,0
81.74005,29.769974,133.71013,5.0621815,-1.5788555,11.703218,20.025402,11.731692,28.31911,50.881058,5.9646645,95.797455,0.5035977,0.049316503,0.9520155,7.0791283,6.486789,7.6714673,0.21979865,0.20071635,0.24015006,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,42.42509572311949,1.5552810435649955,0.46099165002584874,0.2138543689357737,182.58493994530906,1,0,0.3834596378309233,0.20459575481242961,0.0,0.17886388301849365,0.0,0,1313.3601686664529,0
82.17302,30.202942,134.1431,5.0621815,-1.5788555,11.703218,19.847998,11.554288,28.141708,50.881058,5.9646645,95.797455,0.4864165,0.046191778,0.94877607,7.176963,6.584624,7.769302,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,48.73591545786856,0.7997997486336363,0.7815186382956691,0.19850530888239448,195.9177556401253,2,0,0.3873602517016299,0.20849636868313626,0.0,0.17886388301849365,0.0,0,1325.3143364690447,0
82.61001,30.63993,134.58008,5.0621815,-1.5788555,11.703218,20.065954,11.772244,28.359665,50.776062,5.8596687,95.69246,0.49775496,0.04823223,0.95093656,6.9789743,6.3866353,7.5713134,0.17619048,0.16698825,0.19679566,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,60.20718405594808,1.0575583928449364,0.9141101281794931,0.2833827365274221,172.95408195226753,2,0,0.3912970192797549,0.21243313626126126,0.0,0.17886388301849365,0.0,0,1337.7817374371195,0
82.02465,30.054573,133.99472,5.0388103,-1.6022267,11.679848,19.776766,11.483056,28.070477,50.881058,5.9646645,95.797455,0.49361166,0.04747704,0.95015746,7.319649,6.72731,7.9119883,0.21979865,0.20071635,0.24015006,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,48.453049865464784,0.6761727993225597,0.4716230589802911,0.07520094566047333,116.10027919007771,2,0,0.3860235267931277,0.207159643774634,0.0,0.17886388301849365,0.0,0,1321.0859348339006,0
79.323204,27.353127,131.29327,5.0621815,-1.5788555,11.703218,19.82491,11.531199,28.118618,51.417526,6.501133,96.33392,0.51137125,0.05079531,0.9534165,7.1271567,6.5348177,7.719496,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,53.362086730316385,1.4397739539533245,0.4805214043522251,0.47256623782580276,209.57158097361463,3,0,0.4678793256884223,0.18282228761965091,0.0,0.28505703806877136,0.0,0,1564.0032855288405,0
81.91646,29.94638,133.88654,5.11475,-1.5262871,11.755787,20.041971,11.748261,28.335682,50.881058,5.9646645,95.797455,0.48991308,0.046812277,0.9494519,7.1786685,6.5863295,7.7710075,0.18169014,0.16698825,0.19679566,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,47.956468535173585,0.6989271385333363,0.7266391582808246,0.11851319828488338,142.71635087233665,1,0,0.3850488888250815,0.20618500580658783,0.0,0.17886388301849365,0.0,0,1318.318335958429,0
83.85994,31.889862,135.83002,5.0388103,-1.6022267,11.679848,20.058258,11.764548,28.351967,51.364086,6.447693,96.28048,0.5286322,0.054235443,0.95639366,7.138877,6.546538,7.731216,0.18169014,0.16698825,0.19679566,1,0.32258064,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,45.18829298680447,1.9626689856346573,0.9384498346034053,0.45386250102612036,100.05067738487496,2,0,0.40255773067474365,0.22369384765625,0.0,0.17886388301849365,0.0,0,1372.8115696310997,0
80.957016,28.986938,132.9271,5.0388103,-1.6022267,11.679848,20.486849,12.193139,28.78056,51.005997,6.0896034,95.92239,0.5431949,0.057318665,0.9587716,6.485688,5.893349,7.0780272,0.18169014,0.16698825,0.19679566,1,0.19587629,0.14302686,0.1763598,0,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,61.11275283849888,1.6626493374362132,0.34246457774084826,0.0919216853199386,97.38881793923917,3,0,0.5545145243674785,0.19754138293567006,0.0,0.35697314143180847,0.0,0,1826.209997734508,0
80.05769,28.087616,132.02777,5.0621815,-1.5788555,11.703218,20.040804,11.747094,28.334515,50.881058,5.9646645,95.797455,0.48630738,0.046172548,0.94875485,6.9969673,6.4046283,7.5893064,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,48.21986218615638,1.091932972033646,0.49512609373168526,0.41835524643424804,168.8595213458688,1,0,0.4744964164119583,0.18943937834318694,0.0,0.28505703806877136,0.0,0,1584.8002896969383,0
81.88306,29.91298,133.85313,5.11475,-1.5262871,11.755787,20.10426,11.81055,28.397968,50.881058,5.9646645,95.797455,0.49353004,0.04746227,0.95014197,6.8846555,6.2923164,7.4769945,0.18169014,0.16698825,0.19679566,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,59.09621098519156,1.367210626840063,0.8089715704542333,0.12212511731842396,140.97394334097805,1,0,0.3847479745074436,0.2058840914889499,0.0,0.17886388301849365,0.0,0,1317.4451679361835,0
80.43542,28.46534,132.40549,5.0388103,-1.6022267,11.679848,19.496878,11.203168,27.790588,51.005997,6.0896034,95.92239,0.5510782,0.059062235,0.96001107,7.0782423,6.4859033,7.6705813,0.18169014,0.16698825,0.19679566,1,0.32,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,44.19524792551789,1.8536363765215036,0.6446706645002381,0.07184625032746192,95.3561029870126,2,0,0.3717061087891862,0.19284222577069257,0.0,0.17886388301849365,0.0,0,1276.274412872018,0
82.378494,30.408417,134.34857,5.0621815,-1.5788555,11.703218,20.023716,11.730006,28.317425,50.881058,5.9646645,95.797455,0.51915735,0.052319586,0.95478165,7.1534166,6.5610776,7.7457557,0.18539326,0.16698825,0.19679566,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,43.81719807598111,1.331450327831155,0.2044521078337327,0.372800529619524,181.1995477148248,3,0,0.389211376508077,0.21034749348958334,0.0,0.17886388301849365,0.0,0,1331.2549077272415,0
82.34636,30.376282,134.31644,5.0621815,-1.5788555,11.703218,20.067589,11.773879,28.361298,50.881058,5.9646645,95.797455,0.50528145,0.049633257,0.9523223,7.272314,6.679975,7.864653,0.18169014,0.16698825,0.19679566,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,39.73444634903433,0.7765829231360432,0.6605814253519245,0.17879617460992892,189.0359494071047,2,0,0.3889218719155939,0.21005798889710023,0.0,0.17886388301849365,0.0,0,1330.3956724260306,0
82.25053,30.280449,134.22061,5.0621815,-1.5788555,11.703218,19.68324,11.389531,27.976952,50.881058,5.9646645,95.797455,0.49687478,0.048070863,0.95077205,7.0254197,6.4330807,7.6177588,0.18169014,0.16698825,0.19679566,1,0.3206336,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,53.65691971398797,1.0750718293273849,0.2716260885627892,0.370595000948497,179.21269684869694,2,0,0.3880585818677335,0.20919469884923986,0.0,0.17886388301849365,0.0,0,1327.3240808216299,0
81.81559,29.845512,133.78568,5.0388103,-1.6022267,11.679848,19.96518,11.67147,28.258888,51.364086,6.447693,96.28048,0.5473554,0.058232088,0.95942974,7.192195,6.599856,7.784534,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,47.30428826618545,1.7539520083342355,0.556930197520502,0.3001835509440691,109.68065115941148,3,0,0.384140234809738,0.20527635179124437,0.0,0.17886388301849365,0.0,0,1315.424697463577,0
81.65225,29.682175,133.62233,5.0621815,-1.5788555,11.703218,20.13345,11.83974,28.427158,50.881058,5.9646645,95.797455,0.49059105,0.04693347,0.949582,6.8250127,6.2326736,7.4173517,0.18169014,0.16698825,0.19679566,1,0.24210526,0.21494296,0.2755901,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,58.4289333230713,1.463170744086631,0.5735890521823042,0.10306358744773952,174.47579204719602,2,0,0.4888618102481773,0.20380477217940596,0.0,0.28505703806877136,0.0,0,1629.5845007928642,0
79.889565,27.919487,131.85965,5.16907,-1.4719672,11.810106,20.158024,11.864314,28.451733,50.935345,6.0189514,95.85174,0.5043071,0.049449727,0.95214504,7.1368556,6.5445166,7.7291946,0.18169014,0.16698825,0.19679566,1,0.32,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,49.65300255210059,1.4726884956595392,0.8797354970118024,0.4667234318872443,84.22349132567031,3,0,0.36678865471401734,0.18792477169552366,0.0,0.17886388301849365,0.0,0,1261.6294914757884,0
80.59556,28.62548,132.56564,5.0388103,-1.6022267,11.679848,20.078207,11.784497,28.371918,50.881058,5.9646645,95.797455,0.49472794,0.047679394,0.9503685,6.647787,6.055448,7.240126,0.18169014,0.16698825,0.19679566,1,0.34453782,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,60.75861297106454,1.7885604318796866,0.5148391212017644,0.2547897895746736,123.35052342146224,3,0,0.3731489578882853,0.19428507486979166,0.0,0.17886388301849365,0.0,0,1281.33480322361,0
81.88554,29.915459,133.85562,5.0388103,-1.6022267,11.679848,20.150599,11.856889,28.44431,50.881058,5.9646645,95.797455,0.5161996,0.05173535,0.9542675,7.049089,6.45675,7.641428,0.21979865,0.20071635,0.24015006,1,0.39267015,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,43.19842248438548,1.828248236546727,0.3533851933048249,0.37940736962033267,135.80535761456662,2,0,0.3847703815580488,0.20590649853955517,0.0,0.17886388301849365,0.0,0,1317.5653427484872,0
79.04229,27.072212,131.01236,5.0621815,-1.5788555,11.703218,19.95274,11.65903,28.246449,50.881058,5.9646645,95.797455,0.50057614,0.04875292,0.95146036,6.89258,6.300241,7.484919,0.21979865,0.20071635,0.24015006,1,0.3286219,0.32113612,0.3755073,1,0,72.95076208,52.37782664540765,4,111,36.94598945212311,0.6062311414302038,Fail,58.52462240570529,1.8659889555495552,0.31062871483399346,0.276303299662668,193.81028232964593,2,0,0.3591554111188596,0.180291528100366,0.0,0.17886388301849365,0.0,0,1237.676501854046,0
